id,x_meas,y_meas,r_meas,x_tran,y_tran,r_tran
0.00000e+00,5.12950e+03,3.51770e+03,1.07400e+01,5.12999e+03,3.51672e+03,1.00300e+01
1.00000e+00,5.22390e+03,3.56970e+03,1.07200e+01,5.22281e+03,3.56991e+03,1.00302e+01
2.00000e+00,5.31590e+03,3.62310e+03,1.07400e+01,5.31563e+03,3.62310e+03,1.00299e+01
3.00000e+00,5.40850e+03,3.67630e+03,9.90000e+00,5.40844e+03,3.67628e+03,1.00293e+01
4.00000e+00,5.50150e+03,3.72950e+03,1.00600e+01,5.50125e+03,3.72946e+03,1.00285e+01
5.00000e+00,5.59450e+03,3.78250e+03,9.40000e+00,5.59404e+03,3.78264e+03,1.00274e+01
6.00000e+00,5.68650e+03,3.83550e+03,9.58000e+00,5.68681e+03,3.83581e+03,1.00259e+01
7.00000e+00,5.77950e+03,3.88890e+03,9.44000e+00,5.77957e+03,3.88896e+03,1.00244e+01
8.00000e+00,5.87250e+03,3.94250e+03,9.40000e+00,5.87230e+03,3.94210e+03,1.00225e+01
9.00000e+00,5.96510e+03,3.99550e+03,9.98000e+00,5.96501e+03,3.99523e+03,1.00204e+01
1.00000e+01,6.05770e+03,4.04850e+03,9.96000e+00,6.05769e+03,4.04835e+03,1.00182e+01
1.10000e+01,6.15050e+03,4.10130e+03,9.76000e+00,6.15035e+03,4.10145e+03,1.00157e+01
1.20000e+01,6.24310e+03,4.15450e+03,1.01600e+01,6.24297e+03,4.15453e+03,1.00130e+01
1.30000e+01,6.33590e+03,4.20750e+03,1.03800e+01,6.33556e+03,4.20759e+03,1.00103e+01
1.40000e+01,6.42850e+03,4.26050e+03,9.62000e+00,6.42812e+03,4.26064e+03,1.00073e+01
1.50000e+01,6.52050e+03,4.31390e+03,9.92000e+00,6.52064e+03,4.31366e+03,1.00042e+01
1.60000e+01,6.61350e+03,4.36670e+03,9.66000e+00,6.61313e+03,4.36666e+03,1.00011e+01
1.70000e+01,6.70550e+03,4.41970e+03,9.96000e+00,6.70558e+03,4.41964e+03,9.99785e+00
1.80000e+01,6.79810e+03,4.47230e+03,9.56000e+00,6.79799e+03,4.47260e+03,9.99468e+00
1.90000e+01,6.89050e+03,4.52550e+03,9.96000e+00,6.89037e+03,4.52553e+03,9.99136e+00
2.00000e+01,6.98250e+03,4.57830e+03,9.72000e+00,6.98270e+03,4.57845e+03,9.98794e+00
2.10000e+01,7.07490e+03,4.63130e+03,9.40000e+00,7.07500e+03,4.63134e+03,9.98462e+00
2.20000e+01,7.16750e+03,4.68450e+03,9.72000e+00,7.16725e+03,4.68420e+03,9.98120e+00
2.30000e+01,7.25950e+03,4.73710e+03,9.88000e+00,7.25947e+03,4.73704e+03,9.97773e+00
2.40000e+01,7.35150e+03,4.78950e+03,1.02000e+01,7.35164e+03,4.78986e+03,9.97422e+00
2.50000e+01,7.44350e+03,4.84250e+03,9.60000e+00,7.44378e+03,4.84265e+03,9.97065e+00
