id,x_meas,y_meas,r_meas,x_tran,y_tran,r_tran
5.60000e+01,5.29450e+03,3.51690e+03,1.05000e+01,5.29420e+03,3.51589e+03,1.00694e+01
5.70000e+01,5.28810e+03,3.62270e+03,1.07400e+01,5.28695e+03,3.62261e+03,1.00685e+01
5.80000e+01,5.27950e+03,3.72950e+03,1.02800e+01,5.27970e+03,3.72931e+03,1.00675e+01
5.90000e+01,5.27230e+03,3.83570e+03,9.84000e+00,5.27244e+03,3.83600e+03,1.00665e+01
6.00000e+01,5.26550e+03,3.94250e+03,1.02600e+01,5.26519e+03,3.94267e+03,1.00651e+01
6.10000e+01,5.25770e+03,4.04930e+03,1.01400e+01,5.25793e+03,4.04933e+03,1.00639e+01
6.20000e+01,5.25050e+03,4.15610e+03,9.40000e+00,5.25067e+03,4.15596e+03,1.00625e+01
6.30000e+01,5.24350e+03,4.26250e+03,1.00600e+01,5.24341e+03,4.26256e+03,1.00612e+01
6.40000e+01,5.23630e+03,4.36950e+03,1.01200e+01,5.23614e+03,4.36914e+03,1.00597e+01
6.50000e+01,5.22890e+03,4.47570e+03,9.70000e+00,5.22888e+03,4.47568e+03,1.00582e+01
6.60000e+01,5.22150e+03,4.58250e+03,9.80000e+00,5.22161e+03,4.58219e+03,1.00565e+01
6.70000e+01,5.21450e+03,4.68870e+03,9.66000e+00,5.21435e+03,4.68866e+03,1.00548e+01
6.80000e+01,5.20610e+03,4.79670e+03,1.01200e+01,5.20708e+03,4.79509e+03,1.00531e+01
6.90000e+01,5.19950e+03,4.90190e+03,9.88000e+00,5.19981e+03,4.90147e+03,1.00512e+01
7.00000e+01,5.19230e+03,5.00750e+03,1.02200e+01,5.19255e+03,5.00781e+03,1.00493e+01
7.10000e+01,5.18510e+03,5.11410e+03,9.38000e+00,5.18528e+03,5.11409e+03,1.00473e+01
7.20000e+01,5.17770e+03,5.22050e+03,9.66000e+00,5.17801e+03,5.22032e+03,1.00453e+01
7.30000e+01,5.17050e+03,5.32630e+03,9.74000e+00,5.17075e+03,5.32649e+03,1.00431e+01
7.40000e+01,5.16310e+03,5.43250e+03,9.78000e+00,5.16348e+03,5.43261e+03,1.00411e+01
7.50000e+01,5.15590e+03,5.53850e+03,9.82000e+00,5.15622e+03,5.53865e+03,1.00389e+01
7.60000e+01,5.14870e+03,5.64450e+03,1.01600e+01,5.14896e+03,5.64464e+03,1.00367e+01
7.70000e+01,5.14190e+03,5.75010e+03,9.82000e+00,5.14170e+03,5.75055e+03,1.00344e+01
7.80000e+01,5.13450e+03,5.85650e+03,9.60000e+00,5.13444e+03,5.85640e+03,1.00322e+01
7.90000e+01,5.12750e+03,5.96230e+03,9.44000e+00,5.12719e+03,5.96217e+03,1.00299e+01
8.00000e+01,5.11970e+03,6.06770e+03,9.64000e+00,5.11994e+03,6.06787e+03,1.00275e+01
8.10000e+01,5.11250e+03,6.17350e+03,9.56000e+00,5.11269e+03,6.17350e+03,1.00253e+01
8.20000e+01,5.10550e+03,6.27950e+03,9.52000e+00,5.10544e+03,6.27905e+03,1.00230e+01
8.30000e+01,5.09850e+03,6.38450e+03,9.98000e+00,5.09821e+03,6.38453e+03,1.00208e+01
8.40000e+01,5.38930e+03,3.46750e+03,9.80000e+00,5.39025e+03,3.46878e+03,1.00694e+01
8.50000e+01,5.38310e+03,3.57510e+03,1.07200e+01,5.38300e+03,3.57550e+03,1.00682e+01
8.60000e+01,5.37610e+03,3.68190e+03,1.03200e+01,5.37575e+03,3.68221e+03,1.00670e+01
8.70000e+01,5.36850e+03,3.78870e+03,1.02400e+01,5.36849e+03,3.78891e+03,1.00658e+01
8.80000e+01,5.36150e+03,3.89570e+03,1.00800e+01,5.36123e+03,3.89560e+03,1.00645e+01
8.90000e+01,5.35450e+03,4.00250e+03,1.03000e+01,5.35396e+03,4.00226e+03,1.00631e+01
9.00000e+01,5.34650e+03,4.10870e+03,1.02600e+01,5.34669e+03,4.10890e+03,1.00616e+01
9.10000e+01,5.33950e+03,4.21550e+03,1.02000e+01,5.33942e+03,4.21552e+03,1.00601e+01
9.20000e+01,5.33250e+03,4.32230e+03,9.44000e+00,5.33215e+03,4.32212e+03,1.00585e+01
9.30000e+01,5.32510e+03,4.42890e+03,9.74000e+00,5.32488e+03,4.42868e+03,1.00568e+01
9.40000e+01,5.31750e+03,4.53550e+03,1.00800e+01,5.31760e+03,4.53520e+03,1.00551e+01
9.50000e+01,5.31050e+03,4.64170e+03,9.76000e+00,5.31032e+03,4.64169e+03,1.00533e+01
9.60000e+01,5.30290e+03,4.74870e+03,9.98000e+00,5.30304e+03,4.74814e+03,1.00514e+01
9.70000e+01,5.29550e+03,4.85470e+03,1.00000e+01,5.29576e+03,4.85455e+03,1.00494e+01
9.80000e+01,5.28850e+03,4.96070e+03,1.00400e+01,5.28848e+03,4.96091e+03,1.00473e+01
9.90000e+01,5.28130e+03,5.06650e+03,9.68000e+00,5.28120e+03,5.06722e+03,1.00454e+01
1.00000e+02,5.27370e+03,5.17330e+03,9.64000e+00,5.27392e+03,5.17348e+03,1.00432e+01
1.01000e+02,5.26650e+03,5.27950e+03,9.68000e+00,5.26663e+03,5.27968e+03,1.00409e+01
1.02000e+02,5.25890e+03,5.38550e+03,1.00000e+01,5.25935e+03,5.38582e+03,1.00387e+01
1.03000e+02,5.25170e+03,5.49170e+03,9.70000e+00,5.25207e+03,5.49190e+03,1.00364e+01
1.04000e+02,5.24470e+03,5.59790e+03,1.02400e+01,5.24479e+03,5.59792e+03,1.00340e+01
1.05000e+02,5.23710e+03,5.70350e+03,9.84000e+00,5.23750e+03,5.70387e+03,1.00317e+01
1.06000e+02,5.23050e+03,5.80950e+03,1.02200e+01,5.23022e+03,5.80975e+03,1.00292e+01
1.07000e+02,5.22290e+03,5.91550e+03,9.72000e+00,5.22295e+03,5.91556e+03,1.00269e+01
1.08000e+02,5.21550e+03,6.02150e+03,9.50000e+00,5.21567e+03,6.02130e+03,1.00245e+01
1.09000e+02,5.20850e+03,6.12650e+03,9.60000e+00,5.20840e+03,6.12697e+03,1.00222e+01
1.10000e+02,5.20150e+03,6.23250e+03,1.02000e+01,5.20113e+03,6.23256e+03,1.00198e+01
1.11000e+02,5.19370e+03,6.33830e+03,9.44000e+00,5.19386e+03,6.33807e+03,1.00174e+01
1.12000e+02,5.48670e+03,3.42250e+03,1.09600e+01,5.48630e+03,3.42168e+03,1.00691e+01
1.13000e+02,5.47930e+03,3.52870e+03,1.02200e+01,5.47905e+03,3.52840e+03,1.00678e+01
1.14000e+02,5.47190e+03,3.63530e+03,1.03000e+01,5.47180e+03,3.63511e+03,1.00666e+01
1.15000e+02,5.46450e+03,3.74190e+03,1.04600e+01,5.46453e+03,3.74182e+03,1.00652e+01
1.16000e+02,5.45730e+03,3.84810e+03,1.02400e+01,5.45727e+03,3.84851e+03,1.00638e+01
1.17000e+02,5.44970e+03,3.95510e+03,1.03000e+01,5.45000e+03,3.95519e+03,1.00623e+01
1.18000e+02,5.44290e+03,4.06170e+03,1.00200e+01,5.44273e+03,4.06184e+03,1.00607e+01
1.19000e+02,5.43550e+03,4.16850e+03,1.02000e+01,5.43545e+03,4.16847e+03,1.00590e+01
1.20000e+02,5.42850e+03,4.27530e+03,9.88000e+00,5.42817e+03,4.27508e+03,1.00573e+01
1.21000e+02,5.42110e+03,4.38150e+03,9.64000e+00,5.42089e+03,4.38165e+03,1.00555e+01
1.22000e+02,5.41350e+03,4.48850e+03,9.72000e+00,5.41360e+03,4.48820e+03,1.00536e+01
1.23000e+02,5.40650e+03,4.59450e+03,1.02200e+01,5.40631e+03,4.59471e+03,1.00517e+01
1.24000e+02,5.39890e+03,4.70150e+03,9.64000e+00,5.39902e+03,4.70118e+03,1.00496e+01
1.25000e+02,5.39170e+03,4.80810e+03,9.86000e+00,5.39173e+03,4.80760e+03,1.00475e+01
1.26000e+02,5.38450e+03,4.91390e+03,9.74000e+00,5.38443e+03,4.91399e+03,1.00453e+01
1.27000e+02,5.37710e+03,5.02030e+03,9.88000e+00,5.37714e+03,5.02032e+03,1.00432e+01
1.28000e+02,5.36950e+03,5.12650e+03,9.90000e+00,5.36984e+03,5.12661e+03,1.00409e+01
1.29000e+02,5.36210e+03,5.23250e+03,9.10000e+00,5.36254e+03,5.23283e+03,1.00385e+01
1.30000e+02,5.35530e+03,5.33870e+03,9.78000e+00,5.35524e+03,5.33901e+03,1.00361e+01
1.31000e+02,5.34790e+03,5.44510e+03,9.80000e+00,5.34793e+03,5.44512e+03,1.00338e+01
1.32000e+02,5.34030e+03,5.55130e+03,1.02400e+01,5.34063e+03,5.55117e+03,1.00313e+01
1.33000e+02,5.33170e+03,5.65670e+03,1.11800e+01,5.33333e+03,5.65715e+03,1.00288e+01
1.34000e+02,5.32590e+03,5.76270e+03,9.76000e+00,5.32603e+03,5.76307e+03,1.00263e+01
1.35000e+02,5.31850e+03,5.86850e+03,1.03000e+01,5.31873e+03,5.86891e+03,1.00238e+01
1.36000e+02,5.31150e+03,5.97450e+03,9.76000e+00,5.31143e+03,5.97469e+03,1.00213e+01
1.37000e+02,5.30450e+03,6.08050e+03,9.68000e+00,5.30413e+03,6.08039e+03,1.00188e+01
1.38000e+02,5.29710e+03,6.18550e+03,1.02000e+01,5.29683e+03,6.18602e+03,1.00165e+01
1.39000e+02,5.28950e+03,6.29150e+03,9.44000e+00,5.28954e+03,6.29158e+03,1.00140e+01
1.40000e+02,5.58250e+03,3.37490e+03,1.01600e+01,5.58235e+03,3.37457e+03,1.00686e+01
1.41000e+02,5.57530e+03,3.48150e+03,1.02400e+01,5.57510e+03,3.48129e+03,1.00673e+01
1.42000e+02,5.56770e+03,3.58810e+03,1.01400e+01,5.56784e+03,3.58801e+03,1.00660e+01
1.43000e+02,5.56070e+03,3.69470e+03,1.01400e+01,5.56058e+03,3.69472e+03,1.00645e+01
1.44000e+02,5.55330e+03,3.80210e+03,1.00000e+01,5.55331e+03,3.80142e+03,1.00629e+01
1.45000e+02,5.54650e+03,3.90830e+03,9.98000e+00,5.54604e+03,3.90810e+03,1.00612e+01
1.46000e+02,5.53810e+03,4.01390e+03,1.11800e+01,5.53876e+03,4.01477e+03,1.00596e+01
1.47000e+02,5.53150e+03,4.12130e+03,1.00200e+01,5.53148e+03,4.12141e+03,1.00577e+01
1.48000e+02,5.52450e+03,4.22850e+03,9.76000e+00,5.52419e+03,4.22803e+03,1.00561e+01
1.49000e+02,5.51690e+03,4.33450e+03,9.70000e+00,5.51690e+03,4.33462e+03,1.00540e+01
1.50000e+02,5.50970e+03,4.44150e+03,9.60000e+00,5.50961e+03,4.44118e+03,1.00520e+01
1.51000e+02,5.50250e+03,4.54770e+03,9.92000e+00,5.50231e+03,4.54770e+03,1.00499e+01
1.52000e+02,5.49470e+03,4.65450e+03,1.00800e+01,5.49501e+03,4.65419e+03,1.00477e+01
1.53000e+02,5.48750e+03,4.76090e+03,1.02200e+01,5.48770e+03,4.76064e+03,1.00456e+01
1.54000e+02,5.48010e+03,4.86730e+03,9.70000e+00,5.48040e+03,4.86704e+03,1.00432e+01
1.55000e+02,5.47290e+03,4.97350e+03,9.74000e+00,5.47308e+03,4.97340e+03,1.00409e+01
1.56000e+02,5.46550e+03,5.07950e+03,9.54000e+00,5.46577e+03,5.07971e+03,1.00386e+01
1.57000e+02,5.45850e+03,5.18630e+03,9.66000e+00,5.45845e+03,5.18597e+03,1.00361e+01
1.58000e+02,5.45090e+03,5.29230e+03,9.74000e+00,5.45114e+03,5.29216e+03,1.00336e+01
1.59000e+02,5.44350e+03,5.39850e+03,1.02000e+01,5.44382e+03,5.39831e+03,1.00311e+01
1.60000e+02,5.43650e+03,5.50450e+03,1.01600e+01,5.43650e+03,5.50438e+03,1.00284e+01
1.61000e+02,5.42950e+03,5.61050e+03,1.03000e+01,5.42917e+03,5.61040e+03,1.00259e+01
1.62000e+02,5.42190e+03,5.71650e+03,9.82000e+00,5.42185e+03,5.71635e+03,1.00233e+01
1.63000e+02,5.41430e+03,5.82250e+03,9.44000e+00,5.41453e+03,5.82223e+03,1.00207e+01
1.64000e+02,5.40750e+03,5.92750e+03,1.02600e+01,5.40721e+03,5.92804e+03,1.00181e+01
1.65000e+02,5.40050e+03,6.03350e+03,1.03000e+01,5.39988e+03,6.03378e+03,1.00155e+01
1.66000e+02,5.39270e+03,6.13930e+03,1.00200e+01,5.39256e+03,6.13945e+03,1.00130e+01
1.67000e+02,5.38550e+03,6.24550e+03,9.40000e+00,5.38525e+03,6.24504e+03,1.00106e+01
1.68000e+02,5.67710e+03,3.32650e+03,9.94000e+00,5.67840e+03,3.32746e+03,1.00682e+01
1.69000e+02,5.67110e+03,3.43470e+03,1.02400e+01,5.67115e+03,3.43418e+03,1.00668e+01
1.70000e+02,5.66410e+03,3.54070e+03,9.82000e+00,5.66389e+03,3.54091e+03,1.00653e+01
1.71000e+02,5.65670e+03,3.64750e+03,1.01600e+01,5.65663e+03,3.64762e+03,1.00637e+01
1.72000e+02,5.64950e+03,3.75390e+03,1.02400e+01,5.64936e+03,3.75432e+03,1.00619e+01
1.73000e+02,5.64250e+03,3.86110e+03,1.00600e+01,5.64208e+03,3.86101e+03,1.00602e+01
1.74000e+02,5.63490e+03,3.96750e+03,9.94000e+00,5.63480e+03,3.96768e+03,1.00583e+01
1.75000e+02,5.62750e+03,4.07390e+03,1.05200e+01,5.62751e+03,4.07434e+03,1.00565e+01
1.76000e+02,5.62050e+03,4.18110e+03,1.01000e+01,5.62022e+03,4.18097e+03,1.00545e+01
1.77000e+02,5.61330e+03,4.28750e+03,1.02800e+01,5.61292e+03,4.28757e+03,1.00524e+01
1.78000e+02,5.60550e+03,4.39430e+03,1.02200e+01,5.60562e+03,4.39414e+03,1.00503e+01
1.79000e+02,5.59830e+03,4.50070e+03,9.62000e+00,5.59831e+03,4.50068e+03,1.00481e+01
1.80000e+02,5.59050e+03,4.60750e+03,9.90000e+00,5.59100e+03,4.60719e+03,1.00459e+01
1.81000e+02,5.58370e+03,4.71370e+03,9.58000e+00,5.58369e+03,4.71366e+03,1.00435e+01
1.82000e+02,5.57650e+03,4.82050e+03,9.40000e+00,5.57637e+03,4.82008e+03,1.00411e+01
1.83000e+02,5.56870e+03,4.92650e+03,9.44000e+00,5.56904e+03,4.92646e+03,1.00386e+01
1.84000e+02,5.56170e+03,5.03250e+03,1.04400e+01,5.56171e+03,5.03279e+03,1.00360e+01
1.85000e+02,5.55450e+03,5.13890e+03,1.01200e+01,5.55438e+03,5.13907e+03,1.00335e+01
1.86000e+02,5.54710e+03,5.24530e+03,9.66000e+00,5.54705e+03,5.24530e+03,1.00309e+01
1.87000e+02,5.53950e+03,5.35150e+03,9.88000e+00,5.53971e+03,5.35147e+03,1.00283e+01
1.88000e+02,5.53250e+03,5.45750e+03,1.02000e+01,5.53237e+03,5.45757e+03,1.00255e+01
1.89000e+02,5.52510e+03,5.56350e+03,9.70000e+00,5.52503e+03,5.56362e+03,1.00228e+01
1.90000e+02,5.51790e+03,5.66950e+03,9.78000e+00,5.51769e+03,5.66960e+03,1.00201e+01
1.91000e+02,5.51050e+03,5.77550e+03,9.68000e+00,5.51035e+03,5.77552e+03,1.00174e+01
1.92000e+02,5.50290e+03,5.88150e+03,9.96000e+00,5.50300e+03,5.88136e+03,1.00147e+01
1.93000e+02,5.49550e+03,5.98750e+03,9.60000e+00,5.49566e+03,5.98713e+03,1.00120e+01
1.94000e+02,5.48850e+03,6.09250e+03,9.84000e+00,5.48832e+03,6.09284e+03,1.00094e+01
1.95000e+02,5.48110e+03,6.19850e+03,9.58000e+00,5.48097e+03,6.19847e+03,1.00070e+01
1.96000e+02,5.77470e+03,3.28030e+03,1.02600e+01,5.77443e+03,3.28035e+03,1.00677e+01
1.97000e+02,5.76750e+03,3.38750e+03,1.07400e+01,5.76718e+03,3.38708e+03,1.00661e+01
1.98000e+02,5.76010e+03,3.49430e+03,1.02800e+01,5.75993e+03,3.49380e+03,1.00645e+01
1.99000e+02,5.75270e+03,3.60050e+03,1.02600e+01,5.75267e+03,3.60051e+03,1.00627e+01
2.00000e+02,5.74530e+03,3.70750e+03,1.00000e+01,5.74540e+03,3.70722e+03,1.00609e+01
2.01000e+02,5.73750e+03,3.81310e+03,1.04800e+01,5.73812e+03,3.81392e+03,1.00590e+01
2.02000e+02,5.73110e+03,3.92050e+03,1.03000e+01,5.73083e+03,3.92059e+03,1.00571e+01
2.03000e+02,5.72350e+03,4.02750e+03,1.00000e+01,5.72354e+03,4.02726e+03,1.00551e+01
2.04000e+02,5.71650e+03,4.13350e+03,1.02600e+01,5.71625e+03,4.13389e+03,1.00529e+01
2.05000e+02,5.70910e+03,4.24050e+03,1.01600e+01,5.70894e+03,4.24051e+03,1.00507e+01
2.06000e+02,5.70150e+03,4.34710e+03,9.86000e+00,5.70163e+03,4.34710e+03,1.00485e+01
2.07000e+02,5.69450e+03,4.45350e+03,9.96000e+00,5.69432e+03,4.45365e+03,1.00461e+01
2.08000e+02,5.68730e+03,4.56050e+03,9.82000e+00,5.68700e+03,4.56017e+03,1.00438e+01
2.09000e+02,5.67950e+03,4.66670e+03,9.94000e+00,5.67967e+03,4.66666e+03,1.00413e+01
2.10000e+02,5.67230e+03,4.77350e+03,9.74000e+00,5.67234e+03,4.77310e+03,1.00387e+01
2.11000e+02,5.66510e+03,4.87990e+03,1.04600e+01,5.66501e+03,4.87950e+03,1.00362e+01
2.12000e+02,5.65750e+03,4.98550e+03,1.02600e+01,5.65767e+03,4.98585e+03,1.00334e+01
2.13000e+02,5.65050e+03,5.09250e+03,9.60000e+00,5.65032e+03,5.09215e+03,1.00309e+01
2.14000e+02,5.64290e+03,5.19830e+03,1.00000e+01,5.64297e+03,5.19840e+03,1.00281e+01
2.15000e+02,5.63570e+03,5.30450e+03,9.10000e+00,5.63562e+03,5.30460e+03,1.00254e+01
2.16000e+02,5.62770e+03,5.41050e+03,1.00200e+01,5.62827e+03,5.41074e+03,1.00226e+01
2.17000e+02,5.62090e+03,5.51650e+03,1.01600e+01,5.62091e+03,5.51681e+03,1.00197e+01
2.18000e+02,5.61350e+03,5.62250e+03,9.10000e+00,5.61355e+03,5.62282e+03,1.00168e+01
2.19000e+02,5.60650e+03,5.72850e+03,1.02000e+01,5.60618e+03,5.72877e+03,1.00140e+01
2.20000e+02,5.59850e+03,5.83430e+03,1.00800e+01,5.59882e+03,5.83465e+03,1.00113e+01
2.21000e+02,5.59150e+03,5.94050e+03,1.02200e+01,5.59145e+03,5.94045e+03,1.00086e+01
2.22000e+02,5.58450e+03,6.04650e+03,9.96000e+00,5.58409e+03,6.04619e+03,1.00059e+01
2.23000e+02,5.57690e+03,6.15150e+03,9.48000e+00,5.57672e+03,6.15186e+03,1.00033e+01
2.24000e+02,5.87030e+03,3.23270e+03,1.02400e+01,5.87046e+03,3.23325e+03,1.00670e+01
2.25000e+02,5.86350e+03,3.33990e+03,1.02000e+01,5.86321e+03,3.33997e+03,1.00654e+01
2.26000e+02,5.85570e+03,3.44630e+03,1.04600e+01,5.85596e+03,3.44669e+03,1.00635e+01
2.27000e+02,5.84910e+03,3.55370e+03,1.05200e+01,5.84870e+03,3.55341e+03,1.00617e+01
2.28000e+02,5.84170e+03,3.66030e+03,1.00400e+01,5.84143e+03,3.66012e+03,1.00597e+01
2.29000e+02,5.83450e+03,3.76650e+03,1.00200e+01,5.83415e+03,3.76682e+03,1.00577e+01
2.30000e+02,5.82710e+03,3.87330e+03,1.00400e+01,5.82686e+03,3.87350e+03,1.00556e+01
2.31000e+02,5.81990e+03,3.98010e+03,1.00600e+01,5.81957e+03,3.98017e+03,1.00535e+01
2.32000e+02,5.81310e+03,4.08670e+03,1.02600e+01,5.81227e+03,4.08681e+03,1.00513e+01
2.33000e+02,5.80530e+03,4.19330e+03,9.96000e+00,5.80496e+03,4.19344e+03,1.00490e+01
2.34000e+02,5.79750e+03,4.30010e+03,1.02000e+01,5.79765e+03,4.30004e+03,1.00466e+01
2.35000e+02,5.79050e+03,4.40650e+03,1.01600e+01,5.79033e+03,4.40660e+03,1.00442e+01
2.36000e+02,5.78270e+03,4.51290e+03,9.46000e+00,5.78300e+03,4.51314e+03,1.00417e+01
2.37000e+02,5.77550e+03,4.61950e+03,1.02400e+01,5.77566e+03,4.61964e+03,1.00391e+01
2.38000e+02,5.76790e+03,4.72650e+03,1.02000e+01,5.76832e+03,4.72610e+03,1.00364e+01
2.39000e+02,5.76130e+03,4.83250e+03,1.03000e+01,5.76098e+03,4.83252e+03,1.00336e+01
2.40000e+02,5.75350e+03,4.93870e+03,1.03000e+01,5.75362e+03,4.93889e+03,1.00310e+01
2.41000e+02,5.74650e+03,5.04530e+03,1.03000e+01,5.74627e+03,5.04521e+03,1.00282e+01
2.42000e+02,5.73850e+03,5.15130e+03,1.03000e+01,5.73890e+03,5.15149e+03,1.00253e+01
2.43000e+02,5.73150e+03,5.25750e+03,9.98000e+00,5.73154e+03,5.25771e+03,1.00223e+01
2.44000e+02,5.72430e+03,5.36370e+03,9.44000e+00,5.72416e+03,5.36387e+03,1.00195e+01
2.45000e+02,5.71650e+03,5.47010e+03,9.88000e+00,5.71679e+03,5.46997e+03,1.00165e+01
2.46000e+02,5.70950e+03,5.57590e+03,9.98000e+00,5.70941e+03,5.57601e+03,1.00136e+01
2.47000e+02,5.70250e+03,5.68170e+03,9.98000e+00,5.70203e+03,5.68199e+03,1.00107e+01
