id,x_meas,y_meas,r_meas,x_tran,y_tran,r_tran
1.51000e+02,5.56710e+03,2.56630e+03,9.72000e+00,5.56680e+03,2.56616e+03,1.00503e+01
1.52000e+02,5.65650e+03,2.50750e+03,9.68000e+00,5.65606e+03,2.50731e+03,1.00476e+01
1.53000e+02,5.74550e+03,2.44830e+03,1.00800e+01,5.74529e+03,2.44848e+03,1.00445e+01
1.54000e+02,5.83490e+03,2.38950e+03,9.62000e+00,5.83451e+03,2.38967e+03,1.00410e+01
1.55000e+02,5.92370e+03,2.33110e+03,9.52000e+00,5.92371e+03,2.33088e+03,1.00376e+01
1.56000e+02,6.01270e+03,2.27250e+03,9.78000e+00,6.01289e+03,2.27210e+03,1.00340e+01
1.57000e+02,6.10170e+03,2.21350e+03,1.00000e+01,6.10205e+03,2.21333e+03,1.00303e+01
1.58000e+02,6.19130e+03,2.15470e+03,9.68000e+00,6.19119e+03,2.15459e+03,1.00263e+01
1.59000e+02,6.28050e+03,2.09610e+03,9.90000e+00,6.28030e+03,2.09586e+03,1.00223e+01
1.60000e+02,6.36950e+03,2.03730e+03,1.02600e+01,6.36938e+03,2.03715e+03,1.00179e+01
1.61000e+02,6.45850e+03,1.97830e+03,1.01600e+01,6.45844e+03,1.97846e+03,1.00134e+01
1.62000e+02,6.54750e+03,1.91990e+03,1.03000e+01,6.54748e+03,1.91979e+03,1.00086e+01
1.63000e+02,6.63690e+03,1.86190e+03,1.06800e+01,6.63648e+03,1.86115e+03,1.00033e+01
1.64000e+02,6.72550e+03,1.80270e+03,9.88000e+00,6.72545e+03,1.80252e+03,9.99736e+00
1.65000e+02,6.81430e+03,1.74430e+03,9.90000e+00,6.81438e+03,1.74393e+03,9.99087e+00
1.66000e+02,6.90230e+03,1.68490e+03,1.04600e+01,6.90327e+03,1.68536e+03,9.98340e+00
1.67000e+02,6.99250e+03,1.62690e+03,9.52000e+00,6.99212e+03,1.62684e+03,9.97490e+00
1.68000e+02,4.48890e+03,3.16610e+03,1.05000e+01,4.48906e+03,3.16624e+03,1.00545e+01
1.69000e+02,4.57830e+03,3.10710e+03,9.82000e+00,4.57830e+03,3.10732e+03,1.00567e+01
1.70000e+02,4.66650e+03,3.04830e+03,1.05200e+01,4.66756e+03,3.04840e+03,1.00585e+01
1.71000e+02,4.75710e+03,2.98930e+03,9.92000e+00,4.75684e+03,2.98948e+03,1.00597e+01
