spotId,x,y,r
4,-12.37642428154833,-4.602773066711568,0.75083686907878
5,-5.502752358643536,-8.69702018465709,0.7509417959044702
6,-12.484503438078692,-12.601869578375192,0.7508743810185464
7,-5.61100783238572,-16.695577285953703,0.7509779402173722
8,-12.592674632610606,-20.600028347817904,0.7508947866304185
9,-5.71857797829694,-24.694004974851225,0.7509864597624314
10,-12.700095292130243,-28.597931996793605,0.7509103119723936
11,-5.826921711784266,-32.69149392933527,0.7510249599768578
12,-12.80843406267511,-36.59527512273671,0.7509710910236361
13,-5.935394081009108,-40.68859685935452,0.7510695686371797
14,-12.916145518177688,-44.591322246440875,0.7509487643498428
15,-6.043164638472473,-48.684165931886845,0.751024717247075
16,-13.023826453120762,-52.58638463913981,0.7509657652488759
17,-6.151748323129531,-56.6782911796954,0.7510714615237309
18,-13.131696685477417,-60.579709679077865,0.7509946033422421
19,-6.259712707000822,-64.6714446633303,0.7511008181950078
20,-13.23973017700382,-68.57211056751238,0.7510231524857364
21,-6.368552555562653,-72.66371456996939,0.7510801481500133
22,-13.347095605816161,-76.56323590995859,0.7510033434383723
23,-6.476742796846383,-80.65398674810412,0.7511344629461154
24,-13.45543857864669,-84.5531441998702,0.7510689698508534
25,-6.58587487989178,-88.64243325321769,0.7511208430133907
26,-13.56318082356831,-92.54064842209608,0.7510834555905143
27,-6.694392511455878,-96.63007246064159,0.7511898767956354
28,-13.671133425226722,-100.52777938450765,0.7510731785088305
29,-6.803081098940744,-104.61565364927475,0.7511723793286963
30,-13.779283138883045,-108.51292584980901,0.7512023799301637
31,-6.911996636519911,-112.60076162907778,0.7513266584224335
32,-13.88778731864282,-116.49733121749725,0.7512859768602588
33,-7.021160209432347,-120.58492220468894,0.7514281465808706
34,-13.996587024846441,-124.48154569970548,0.7514067869925534
35,-7.130566795114431,-128.56898976295048,0.7514859225312317
36,-14.104905802894738,-132.46463226131803,0.7515299223562869
37,-7.24024044493529,-136.55165799706185,0.7517669482167074
38,-14.214441883765119,-140.44850875451397,0.7517989993181515
39,-7.350266548589362,-144.5361055662645,0.7519295745624273
40,-14.323606973298842,-148.4325823449696,0.7519790373756096
41,-7.459846251418632,-152.5198884731488,0.7521589264439669
42,-14.433188481948989,-156.4165943907841,0.7522620368865228
43,-7.5705342414744194,-160.5049856163013,0.7525026841706366
44,-14.543278503118248,-164.40333094941496,0.7526443056131382
45,-7.680882202709813,-168.49237879435657,0.7528413644763877
46,-14.653881265144054,-172.39064301591236,0.7529698580405846
47,-7.792381752696482,-176.48039491971045,0.7532926517214255
48,-14.765051833857331,-180.38105342723276,0.7534777755563615
49,-7.903596790813987,-184.47208950125597,0.7537171002851757
50,-14.876062345141913,-188.3734288957783,0.7539925118139672
51,-8.015302486584254,-192.466157116347,0.7544061221447781
52,-14.98781266177069,-196.3696354618575,0.7546567274523123
53,-8.12757310470109,-200.4644175677759,0.7550311616732509
54,-15.100276449682072,-204.36986861766601,0.7554096919024229
55,-8.240433635680871,-208.46694943314824,0.7558811683862569
56,-15.213598472864206,-212.37526787656992,0.7563383344296013
57,-8.353238388063273,-216.475461539264,0.7570517685068551
58,-19.03382958986953,15.488781540440327,0.7506335158586214
59,-26.01521469947055,11.583426132498005,0.75052101054765
60,-19.142391999948675,7.490499075031704,0.7506751697697559
61,-26.12363048085344,3.5849762864559294,0.7505618413800333
62,-19.25025223391053,-0.5087894611681223,0.7507096199756437
63,-26.231332669957506,-4.413792695798575,0.7505988320518502
64,-19.35818203426961,-8.507713259097242,0.7507441798494001
65,-26.33907447878507,-12.412210502737153,0.7506316870113531
66,-19.46615662122061,-16.506357159976083,0.7507690373290742
67,-26.446923601180025,-20.409638293133085,0.7506560987585326
68,-19.57340436805372,-24.503990612154805,0.7507914747896521
69,-26.554244739745066,-28.40780534368478,0.7507035314456593
70,-19.68159749619247,-32.50169989006782,0.7508486437590076
71,-26.661739344386977,-36.40457422781669,0.7507096809619904
72,-19.788478812445543,-40.49811302650473,0.7508457625506805
73,-26.768370918036496,-44.39958105935911,0.7507140306026668
74,-19.89601057492148,-48.49350279949159,0.7508543631219329
75,-26.875235708951898,-52.394148342380646,0.750752023635342
76,-20.003008533321367,-56.487789741290584,0.7508781018516908
77,-26.98230466482188,-60.38760576721764,0.7507871872649401
78,-20.11094707411423,-64.4803126985531,0.75091988477826
79,-27.088819142507326,-68.38003459984164,0.7507645205727569
80,-20.218268765946394,-72.47172883939808,0.7508878935040244
81,-27.195433394548736,-76.37051361869338,0.7508466106776002
82,-20.325011000024293,-80.4622241586946,0.750975686341738
83,-27.302392086549713,-84.35978514860001,0.7508254496627432
84,-20.432736183660406,-88.45059909757924,0.7509472631329565
85,-27.408762877915905,-92.34819677152507,0.7508916425601311
86,-20.53992220942089,-96.4383881260675,0.7510050397971636
87,-27.515373281178736,-100.3345255644485,0.7508841573915758
88,-20.64728747486712,-104.42396804131653,0.7510432892274547
89,-27.622366961849593,-108.3193970006214,0.7510346258106657
90,-20.755075844792447,-112.40861961213183,0.7511688518353685
91,-27.729057220795752,-116.30400712207953,0.7511224081076189
92,-20.862460961690402,-120.3929410561151,0.7512803081883623
93,-27.83691193330588,-124.28846802377313,0.7512062703866128
94,-20.970189137176835,-128.37630109768997,0.7513402196250037
95,-27.944384389332203,-132.27115163214117,0.7514287538067861
96,-21.079093341607543,-136.3601644903334,0.7516478925884169
97,-28.05184523570176,-140.25553788798172,0.7516356362816445
98,-21.187816693970596,-144.3440304380637,0.7518013856945773
99,-28.160523596546252,-148.2399003385182,0.7518373286203915
100,-21.29696660839564,-152.32806528299554,0.7520493863011262
101,-28.269075646029417,-156.22442716595114,0.7521577308311621
102,-21.405950618276236,-160.31353570911625,0.7524070496807279
103,-28.37839976999539,-164.2110294972909,0.7525251450946809
104,-21.516339277174524,-168.30050388619884,0.7527271852961779
105,-28.488410273449816,-172.19879440528342,0.752891494203095
106,-21.626582875023544,-176.2896894128359,0.7532045957772233
107,-28.599297787745822,-180.18917177418624,0.7533590961074146
108,-21.73758117146408,-184.28098275651027,0.7536305818239795
109,-28.71026521968183,-188.18226705833453,0.7539602792712354
110,-21.848626998568424,-192.2755944805197,0.7543348634776068
111,-28.821603483728676,-196.17923781313561,0.7545842362354019
112,-21.96133043010735,-200.27403273314627,0.7549641508714479
113,-28.934743586392695,-204.17996634733635,0.7553769918335823
