spotId,x,y,r
384,-97.27563825777914,-109.47068227812183,0.749586
385,-90.36289877308036,-113.48201238808254,0.74986
386,-97.28501662886767,-117.45683278025649,0.749785
387,-90.37226229076923,-121.46745671125895,0.750048
388,-97.29414378968606,-125.44246580518627,0.750038
389,-90.38202472209646,-129.45321615457277,0.750302
390,-97.30483390591422,-133.42908842177968,0.750348
391,-90.39254231972866,-137.43932825941,0.750621
392,-97.31560945585197,-141.41627455165647,0.750637
393,-90.40461637100266,-145.4270152664325,0.750916
394,-97.32786555955968,-149.40423449278398,0.751036
395,-90.41661630965729,-153.4148232882751,0.751316
396,-97.34137966642191,-157.39413161820102,0.75142
397,-90.43057123854176,-161.40405931612767,0.751716
398,-97.35595406332249,-165.3852856452073,0.751953
399,-90.44551473029009,-169.3955268586435,0.752262
400,-103.94929880430146,62.37979258121182,0.747807
401,-110.87511928531941,58.392288157113164,0.747543
402,-103.96705217202233,54.387554985291516,0.747821
403,-110.89251203911152,50.3999550486529,0.747547
404,-103.98364864164164,46.39451158651715,0.747836
405,-110.90884703749676,42.40679333465362,0.747567
406,-103.99993054834776,38.400535978360345,0.747858
407,-110.92480961557199,34.413354723797376,0.747589
408,-104.01591920000934,30.40621970669136,0.747889
409,-110.94040808827695,26.41950758741363,0.747619
410,-104.03073991710035,22.41139493722808,0.747927
411,-110.95415676786831,18.42515194002159,0.747655
412,-104.04509401724454,14.416662335632974,0.74797
413,-110.96830798744979,10.430854836600636,0.747696
414,-104.05821084214108,6.421180982658404,0.748017
415,-110.98134206467151,2.4365212649118573,0.747741
416,-104.07089169087861,-1.5736723456369703,0.748061
417,-110.99325633148364,-5.557968404544252,0.747792
418,-104.08313289136753,-9.568751394158799,0.748109
419,-111.00483909553148,-13.551999526843755,0.747844
420,-104.0941867933795,-17.56414294533602,0.748161
421,-111.0153836929593,-21.54568392522771,0.747903
422,-104.10412369093918,-25.557708425087835,0.748216
423,-111.02567642451041,-29.539171055893032,0.747969
424,-104.11372391255037,-33.55183650798725,0.748276
425,-111.03499662419394,-37.531826689476006,0.748036
426,-104.12318372002015,-41.54446366016733,0.748346
427,-111.04408059410949,-45.52454734073036,0.748116
428,-104.13176350367655,-49.537234777327804,0.748425
429,-111.05232263654109,-53.51524073787344,0.748203
430,-104.14017947852707,-57.52803030461353,0.748505
431,-111.0612680232695,-61.506383236834374,0.748297
432,-104.14846798904539,-65.51852193698517,0.748599
433,-111.06856115127243,-69.49573703044022,0.748387
