id,x_meas,y_meas,r_meas,x_tran,y_tran,r_tran
0.00000e+00,5.12910e+03,3.51990e+03,1.09600e+01,5.12960e+03,3.52082e+03,1.00303e+01
1.00000e+00,5.22190e+03,3.57490e+03,1.09600e+01,5.22242e+03,3.57401e+03,1.00304e+01
2.00000e+00,5.31410e+03,3.62530e+03,1.05200e+01,5.31524e+03,3.62720e+03,1.00302e+01
3.00000e+00,5.40810e+03,3.68050e+03,1.00400e+01,5.40806e+03,3.68039e+03,1.00297e+01
4.00000e+00,5.50070e+03,3.73350e+03,9.44000e+00,5.50087e+03,3.73357e+03,1.00288e+01
5.00000e+00,5.59370e+03,3.78650e+03,9.70000e+00,5.59366e+03,3.78675e+03,1.00277e+01
6.00000e+00,5.68650e+03,3.84010e+03,9.56000e+00,5.68644e+03,3.83992e+03,1.00264e+01
7.00000e+00,5.77950e+03,3.89330e+03,9.56000e+00,5.77920e+03,3.89308e+03,1.00247e+01
8.00000e+00,5.87230e+03,3.94650e+03,9.40000e+00,5.87193e+03,3.94623e+03,1.00229e+01
9.00000e+00,5.96450e+03,3.99950e+03,9.98000e+00,5.96465e+03,3.99936e+03,1.00208e+01
1.00000e+01,6.05750e+03,4.05250e+03,9.94000e+00,6.05733e+03,4.05248e+03,1.00185e+01
1.10000e+01,6.15030e+03,4.10550e+03,1.01600e+01,6.14999e+03,4.10558e+03,1.00160e+01
1.20000e+01,6.24270e+03,4.15870e+03,1.00800e+01,6.24262e+03,4.15867e+03,1.00133e+01
1.30000e+01,6.33550e+03,4.21150e+03,9.80000e+00,6.33521e+03,4.21174e+03,1.00105e+01
1.40000e+01,6.42830e+03,4.26450e+03,9.70000e+00,6.42778e+03,4.26479e+03,1.00078e+01
1.50000e+01,6.52050e+03,4.31750e+03,9.94000e+00,6.52030e+03,4.31782e+03,1.00047e+01
1.60000e+01,6.61270e+03,4.37050e+03,9.92000e+00,6.61280e+03,4.37082e+03,1.00016e+01
1.70000e+01,6.70550e+03,4.42370e+03,9.66000e+00,6.70525e+03,4.42381e+03,9.99844e+00
1.80000e+01,6.79750e+03,4.47650e+03,9.78000e+00,6.79767e+03,4.47678e+03,9.99526e+00
1.90000e+01,6.89010e+03,4.52950e+03,9.76000e+00,6.89005e+03,4.52972e+03,9.99209e+00
2.00000e+01,6.98250e+03,4.58250e+03,9.84000e+00,6.98239e+03,4.58264e+03,9.98862e+00
2.10000e+01,7.07450e+03,4.63550e+03,9.52000e+00,7.07470e+03,4.63554e+03,9.98525e+00
2.20000e+01,7.16750e+03,4.68850e+03,9.40000e+00,7.16696e+03,4.68841e+03,9.98169e+00
2.30000e+01,7.25950e+03,4.74150e+03,9.60000e+00,7.25918e+03,4.74126e+03,9.97817e+00
2.40000e+01,7.35150e+03,4.79390e+03,9.40000e+00,7.35136e+03,4.79408e+03,9.97437e+00
2.50000e+01,7.44350e+03,4.84650e+03,1.02000e+01,7.44350e+03,4.84688e+03,9.97036e+00
2.60000e+01,7.53570e+03,4.89950e+03,9.68000e+00,7.53558e+03,4.89965e+03,9.96611e+00
2.70000e+01,7.62750e+03,4.95250e+03,9.32000e+00,7.62762e+03,4.95240e+03,9.96167e+00
2.80000e+01,5.12950e+03,3.41190e+03,1.11800e+01,5.12926e+03,3.41383e+03,1.00305e+01
2.90000e+01,5.22230e+03,3.46690e+03,1.11800e+01,5.22209e+03,3.46702e+03,1.00308e+01
3.00000e+01,5.31370e+03,3.51810e+03,1.09600e+01,5.31491e+03,3.52022e+03,1.00306e+01
3.10000e+01,5.40770e+03,3.57350e+03,1.02400e+01,5.40773e+03,3.57341e+03,1.00300e+01
3.20000e+01,5.50050e+03,3.62670e+03,1.00600e+01,5.50055e+03,3.62660e+03,1.00293e+01
3.30000e+01,5.59350e+03,3.68010e+03,9.98000e+00,5.59335e+03,3.67979e+03,1.00282e+01
3.40000e+01,5.68650e+03,3.73270e+03,9.66000e+00,5.68614e+03,3.73297e+03,1.00270e+01
3.50000e+01,5.77870e+03,3.78630e+03,9.62000e+00,5.77890e+03,3.78614e+03,1.00253e+01
3.60000e+01,5.87150e+03,3.83950e+03,1.02000e+01,5.87165e+03,3.83930e+03,1.00234e+01
3.70000e+01,5.96450e+03,3.89270e+03,9.84000e+00,5.96438e+03,3.89245e+03,1.00214e+01
3.80000e+01,6.05750e+03,3.94550e+03,1.01200e+01,6.05708e+03,3.94558e+03,1.00192e+01
3.90000e+01,6.14970e+03,3.99850e+03,9.52000e+00,6.14975e+03,3.99870e+03,1.00167e+01
4.00000e+01,6.24250e+03,4.05170e+03,1.03000e+01,6.24239e+03,4.05181e+03,1.00141e+01
4.10000e+01,6.33570e+03,4.10470e+03,1.01600e+01,6.33500e+03,4.10490e+03,1.00114e+01
4.20000e+01,6.42790e+03,4.15750e+03,1.02000e+01,6.42758e+03,4.15797e+03,1.00085e+01
4.30000e+01,6.52030e+03,4.21050e+03,9.96000e+00,6.52012e+03,4.21102e+03,1.00055e+01
4.40000e+01,6.61250e+03,4.26390e+03,9.82000e+00,6.61263e+03,4.26405e+03,1.00025e+01
4.50000e+01,6.70530e+03,4.31650e+03,9.76000e+00,6.70510e+03,4.31706e+03,9.99932e+00
4.60000e+01,6.79750e+03,4.36950e+03,9.68000e+00,6.79753e+03,4.37005e+03,9.99609e+00
4.70000e+01,6.89030e+03,4.42270e+03,1.00200e+01,6.88993e+03,4.42302e+03,9.99287e+00
4.80000e+01,6.98250e+03,4.47550e+03,9.84000e+00,6.98229e+03,4.47597e+03,9.98940e+00
4.90000e+01,7.07450e+03,4.52850e+03,1.02000e+01,7.07461e+03,4.52890e+03,9.98613e+00
5.00000e+01,7.16690e+03,4.58150e+03,9.88000e+00,7.16689e+03,4.58180e+03,9.98257e+00
5.10000e+01,7.25930e+03,4.63450e+03,9.40000e+00,7.25913e+03,4.63468e+03,9.97905e+00
5.20000e+01,7.35150e+03,4.68750e+03,1.02000e+01,7.35132e+03,4.68753e+03,9.97524e+00
5.30000e+01,7.44350e+03,4.74050e+03,9.34000e+00,7.44348e+03,4.74036e+03,9.97144e+00
5.40000e+01,7.53550e+03,4.79270e+03,9.40000e+00,7.53558e+03,4.79316e+03,9.96724e+00
5.50000e+01,7.62750e+03,4.84590e+03,9.56000e+00,7.62764e+03,4.84593e+03,9.96289e+00
5.60000e+01,5.12830e+03,3.30750e+03,1.07200e+01,5.12892e+03,3.30685e+03,1.00306e+01
5.70000e+01,5.22150e+03,3.35930e+03,1.11800e+01,5.22175e+03,3.36004e+03,1.00308e+01
5.80000e+01,5.31470e+03,3.41270e+03,1.02200e+01,5.31458e+03,3.41323e+03,1.00308e+01
5.90000e+01,5.40750e+03,3.46650e+03,1.01200e+01,5.40740e+03,3.46642e+03,1.00303e+01
6.00000e+01,5.49990e+03,3.51950e+03,9.92000e+00,5.50022e+03,3.51962e+03,1.00295e+01
6.10000e+01,5.59270e+03,3.57290e+03,9.96000e+00,5.59303e+03,3.57281e+03,1.00287e+01
6.20000e+01,5.68550e+03,3.62570e+03,9.56000e+00,5.68583e+03,3.62600e+03,1.00274e+01
6.30000e+01,5.77850e+03,3.67950e+03,1.02000e+01,5.77860e+03,3.67918e+03,1.00259e+01
6.40000e+01,5.87150e+03,3.73250e+03,1.02000e+01,5.87136e+03,3.73235e+03,1.00240e+01
6.50000e+01,5.96450e+03,3.78530e+03,1.01600e+01,5.96410e+03,3.78551e+03,1.00221e+01
6.60000e+01,6.05650e+03,3.83870e+03,9.78000e+00,6.05681e+03,3.83866e+03,1.00198e+01
6.70000e+01,6.14950e+03,3.89210e+03,1.02200e+01,6.14949e+03,3.89180e+03,1.00174e+01
6.80000e+01,6.24250e+03,3.94490e+03,9.68000e+00,6.24215e+03,3.94493e+03,1.00148e+01
6.90000e+01,6.33530e+03,3.99790e+03,9.72000e+00,6.33477e+03,3.99803e+03,1.00121e+01
7.00000e+01,6.42750e+03,4.05090e+03,9.78000e+00,6.42736e+03,4.05112e+03,1.00092e+01
7.10000e+01,6.51990e+03,4.10430e+03,9.90000e+00,6.51992e+03,4.10420e+03,1.00062e+01
7.20000e+01,6.61250e+03,4.15730e+03,9.82000e+00,6.61244e+03,4.15725e+03,1.00032e+01
7.30000e+01,6.70490e+03,4.21010e+03,9.82000e+00,6.70493e+03,4.21029e+03,1.00001e+01
7.40000e+01,6.79750e+03,4.26330e+03,9.56000e+00,6.79738e+03,4.26330e+03,9.99692e+00
7.50000e+01,6.88950e+03,4.31630e+03,9.74000e+00,6.88979e+03,4.31630e+03,9.99360e+00
7.60000e+01,6.98230e+03,4.36890e+03,9.96000e+00,6.98217e+03,4.36927e+03,9.99023e+00
7.70000e+01,7.07450e+03,4.42170e+03,1.02800e+01,7.07450e+03,4.42222e+03,9.98687e+00
7.80000e+01,7.16650e+03,4.47490e+03,9.86000e+00,7.16680e+03,4.47515e+03,9.98340e+00
7.90000e+01,7.25870e+03,4.52850e+03,9.80000e+00,7.25905e+03,4.52805e+03,9.97988e+00
8.00000e+01,7.35150e+03,4.58110e+03,9.26000e+00,7.35127e+03,4.58094e+03,9.97612e+00
8.10000e+01,7.44350e+03,4.63350e+03,1.02000e+01,7.44344e+03,4.63379e+03,9.97231e+00
8.20000e+01,7.53550e+03,4.68650e+03,1.00400e+01,7.53556e+03,4.68663e+03,9.96831e+00
8.30000e+01,7.62770e+03,4.73950e+03,1.00800e+01,7.62764e+03,4.73943e+03,9.96396e+00
8.40000e+01,5.12850e+03,3.20010e+03,1.06800e+01,5.12857e+03,3.19986e+03,1.00305e+01
8.50000e+01,5.22110e+03,3.25250e+03,1.07400e+01,5.22140e+03,3.25305e+03,1.00309e+01
8.60000e+01,5.31410e+03,3.30610e+03,1.07400e+01,5.31424e+03,3.30624e+03,1.00309e+01
8.70000e+01,5.40730e+03,3.35930e+03,1.04600e+01,5.40707e+03,3.35943e+03,1.00305e+01
8.80000e+01,5.49970e+03,3.41250e+03,1.00800e+01,5.49989e+03,3.41263e+03,1.00298e+01
8.90000e+01,5.59270e+03,3.46570e+03,1.03000e+01,5.59271e+03,3.46583e+03,1.00290e+01
9.00000e+01,5.68550e+03,3.51930e+03,9.68000e+00,5.68551e+03,3.51902e+03,1.00277e+01
9.10000e+01,5.77850e+03,3.57250e+03,9.72000e+00,5.77829e+03,3.57221e+03,1.00262e+01
9.20000e+01,5.87110e+03,3.62550e+03,9.40000e+00,5.87106e+03,3.62539e+03,1.00245e+01
9.30000e+01,5.96370e+03,3.67850e+03,9.88000e+00,5.96381e+03,3.67856e+03,1.00226e+01
9.40000e+01,6.05650e+03,3.73190e+03,9.60000e+00,6.05653e+03,3.73173e+03,1.00203e+01
9.50000e+01,6.14950e+03,3.78490e+03,9.92000e+00,6.14923e+03,3.78488e+03,1.00179e+01
9.60000e+01,6.24170e+03,3.83810e+03,9.88000e+00,6.24189e+03,3.83802e+03,1.00154e+01
9.70000e+01,6.33490e+03,3.89150e+03,9.46000e+00,6.33453e+03,3.89115e+03,1.00128e+01
9.80000e+01,6.42730e+03,3.94450e+03,9.98000e+00,6.42713e+03,3.94426e+03,1.00100e+01
9.90000e+01,6.51870e+03,3.99670e+03,1.00400e+01,6.51971e+03,3.99735e+03,1.00070e+01
1.00000e+02,6.61210e+03,4.05030e+03,9.90000e+00,6.61224e+03,4.05043e+03,1.00040e+01
1.01000e+02,6.70350e+03,4.10330e+03,9.56000e+00,6.70474e+03,4.10348e+03,1.00008e+01
1.02000e+02,6.79750e+03,4.15650e+03,9.72000e+00,6.79721e+03,4.15652e+03,9.99761e+00
1.03000e+02,6.88950e+03,4.20950e+03,1.02000e+01,6.88964e+03,4.20954e+03,9.99434e+00
1.04000e+02,6.98190e+03,4.26250e+03,1.02200e+01,6.98203e+03,4.26254e+03,9.99102e+00
1.05000e+02,7.07450e+03,4.31550e+03,1.02000e+01,7.07438e+03,4.31551e+03,9.98760e+00
1.06000e+02,7.16650e+03,4.36830e+03,1.01800e+01,7.16669e+03,4.36847e+03,9.98413e+00
1.07000e+02,7.25870e+03,4.42110e+03,1.01200e+01,7.25896e+03,4.42140e+03,9.98057e+00
1.08000e+02,7.35150e+03,4.47390e+03,9.90000e+00,7.35119e+03,4.47431e+03,9.97695e+00
1.09000e+02,7.44350e+03,4.52750e+03,9.92000e+00,7.44338e+03,4.52720e+03,9.97314e+00
1.10000e+02,7.53550e+03,4.57970e+03,9.70000e+00,7.53552e+03,4.58006e+03,9.96924e+00
1.11000e+02,7.62750e+03,4.63250e+03,1.02000e+01,7.62762e+03,4.63289e+03,9.96494e+00
1.12000e+02,5.12830e+03,3.09330e+03,1.00000e+01,5.12823e+03,3.09289e+03,1.00304e+01
1.13000e+02,5.22150e+03,3.14570e+03,1.07400e+01,5.22106e+03,3.14606e+03,1.00307e+01
1.14000e+02,5.31430e+03,3.19830e+03,1.07000e+01,5.31389e+03,3.19925e+03,1.00308e+01
1.15000e+02,5.40670e+03,3.25210e+03,1.03000e+01,5.40673e+03,3.25244e+03,1.00305e+01
1.16000e+02,5.49930e+03,3.30550e+03,9.82000e+00,5.49955e+03,3.30564e+03,1.00300e+01
1.17000e+02,5.59250e+03,3.35850e+03,1.03000e+01,5.59237e+03,3.35884e+03,1.00290e+01
1.18000e+02,5.68550e+03,3.41150e+03,1.03000e+01,5.68518e+03,3.41203e+03,1.00279e+01
1.19000e+02,5.77770e+03,3.46550e+03,1.01600e+01,5.77797e+03,3.46523e+03,1.00265e+01
1.20000e+02,5.87070e+03,3.51850e+03,9.50000e+00,5.87075e+03,3.51842e+03,1.00248e+01
1.21000e+02,5.96350e+03,3.57150e+03,1.02000e+01,5.96350e+03,3.57160e+03,1.00229e+01
1.22000e+02,6.05650e+03,3.62490e+03,9.44000e+00,6.05624e+03,3.62478e+03,1.00208e+01
1.23000e+02,6.14910e+03,3.67790e+03,9.60000e+00,6.14894e+03,3.67794e+03,1.00184e+01
1.24000e+02,6.24170e+03,3.73130e+03,1.01200e+01,6.24162e+03,3.73110e+03,1.00159e+01
1.25000e+02,6.33450e+03,3.78430e+03,9.96000e+00,6.33427e+03,3.78424e+03,1.00133e+01
1.26000e+02,6.42670e+03,3.83750e+03,1.00200e+01,6.42689e+03,3.83737e+03,1.00104e+01
1.27000e+02,6.51950e+03,3.89050e+03,9.74000e+00,6.51947e+03,3.89048e+03,1.00076e+01
1.28000e+02,6.61190e+03,3.94350e+03,9.68000e+00,6.61203e+03,3.94358e+03,1.00045e+01
1.29000e+02,6.70410e+03,3.99670e+03,9.74000e+00,6.70454e+03,3.99665e+03,1.00013e+01
1.30000e+02,6.79730e+03,4.04950e+03,9.34000e+00,6.79702e+03,4.04971e+03,9.99824e+00
1.31000e+02,6.88950e+03,4.10330e+03,9.10000e+00,6.88946e+03,4.10276e+03,9.99492e+00
1.32000e+02,6.98190e+03,4.15610e+03,1.02600e+01,6.98187e+03,4.15578e+03,9.99170e+00
1.33000e+02,7.07450e+03,4.20850e+03,1.02000e+01,7.07423e+03,4.20878e+03,9.98838e+00
1.34000e+02,7.16650e+03,4.26150e+03,1.02000e+01,7.16656e+03,4.26176e+03,9.98491e+00
1.35000e+02,7.25850e+03,4.31430e+03,1.01000e+01,7.25885e+03,4.31472e+03,9.98130e+00
1.36000e+02,7.35150e+03,4.36750e+03,9.10000e+00,7.35110e+03,4.36765e+03,9.97769e+00
1.37000e+02,7.44350e+03,4.42050e+03,9.96000e+00,7.44330e+03,4.42057e+03,9.97397e+00
1.38000e+02,7.53550e+03,4.47350e+03,9.52000e+00,7.53546e+03,4.47346e+03,9.96997e+00
1.39000e+02,7.62750e+03,4.52650e+03,9.72000e+00,7.62757e+03,4.52632e+03,9.96582e+00
1.40000e+02,5.12810e+03,2.98590e+03,1.00400e+01,5.12788e+03,2.98592e+03,1.00301e+01
1.41000e+02,5.22130e+03,3.03930e+03,1.05200e+01,5.22071e+03,3.03909e+03,1.00305e+01
1.42000e+02,5.31390e+03,3.09250e+03,9.78000e+00,5.31355e+03,3.09227e+03,1.00307e+01
1.43000e+02,5.40630e+03,3.14530e+03,1.00200e+01,5.40638e+03,3.14546e+03,1.00304e+01
1.44000e+02,5.49970e+03,3.19890e+03,1.02200e+01,5.49921e+03,3.19865e+03,1.00299e+01
1.45000e+02,5.59190e+03,3.25190e+03,9.82000e+00,5.59203e+03,3.25185e+03,1.00292e+01
1.46000e+02,5.68470e+03,3.30570e+03,1.02200e+01,5.68485e+03,3.30505e+03,1.00280e+01
1.47000e+02,5.77750e+03,3.35830e+03,1.03000e+01,5.77764e+03,3.35825e+03,1.00268e+01
1.48000e+02,5.87050e+03,3.41150e+03,1.00400e+01,5.87043e+03,3.41144e+03,1.00251e+01
1.49000e+02,5.96350e+03,3.46450e+03,9.58000e+00,5.96319e+03,3.46463e+03,1.00233e+01
1.50000e+02,6.05610e+03,3.51770e+03,9.60000e+00,6.05593e+03,3.51782e+03,1.00212e+01
1.51000e+02,6.14870e+03,3.57130e+03,9.56000e+00,6.14865e+03,3.57099e+03,1.00188e+01
1.52000e+02,6.24150e+03,3.62450e+03,9.76000e+00,6.24134e+03,3.62416e+03,1.00164e+01
1.53000e+02,6.33450e+03,3.67750e+03,9.70000e+00,6.33400e+03,3.67732e+03,1.00137e+01
1.54000e+02,6.42670e+03,3.73030e+03,9.56000e+00,6.42663e+03,3.73046e+03,1.00109e+01
1.55000e+02,6.51910e+03,3.78390e+03,9.74000e+00,6.51923e+03,3.78359e+03,1.00081e+01
1.56000e+02,6.61150e+03,3.83690e+03,9.74000e+00,6.61179e+03,3.83670e+03,1.00051e+01
1.57000e+02,6.70370e+03,3.88970e+03,9.92000e+00,6.70432e+03,3.88980e+03,1.00020e+01
1.58000e+02,6.79650e+03,3.94330e+03,1.02000e+01,6.79681e+03,3.94288e+03,9.99878e+00
1.59000e+02,6.88950e+03,3.99630e+03,9.94000e+00,6.88927e+03,3.99595e+03,9.99561e+00
1.60000e+02,6.98150e+03,4.04890e+03,1.01400e+01,6.98169e+03,4.04899e+03,9.99224e+00
1.61000e+02,7.07430e+03,4.10190e+03,1.03000e+01,7.07407e+03,4.10202e+03,9.98892e+00
1.62000e+02,7.16670e+03,4.15470e+03,1.04400e+01,7.16642e+03,4.15502e+03,9.98550e+00
1.63000e+02,7.25850e+03,4.20830e+03,9.98000e+00,7.25872e+03,4.20800e+03,9.98193e+00
1.64000e+02,7.35090e+03,4.26070e+03,9.62000e+00,7.35098e+03,4.26097e+03,9.97842e+00
1.65000e+02,7.44350e+03,4.31350e+03,9.34000e+00,7.44320e+03,4.31391e+03,9.97466e+00
1.66000e+02,7.53550e+03,4.36650e+03,1.03000e+01,7.53538e+03,4.36682e+03,9.97080e+00
1.67000e+02,7.62750e+03,4.41950e+03,1.00400e+01,7.62751e+03,4.41972e+03,9.96665e+00
1.68000e+02,5.12750e+03,2.87930e+03,1.02000e+01,5.12753e+03,2.87896e+03,1.00297e+01
1.69000e+02,5.22110e+03,2.93170e+03,1.05200e+01,5.22036e+03,2.93213e+03,1.00302e+01
1.70000e+02,5.31370e+03,2.98530e+03,1.03800e+01,5.31319e+03,2.98530e+03,1.00303e+01
1.71000e+02,5.40470e+03,3.03750e+03,1.03200e+01,5.40603e+03,3.03848e+03,1.00302e+01
1.72000e+02,5.49930e+03,3.09170e+03,1.00600e+01,5.49886e+03,3.09167e+03,1.00298e+01
1.73000e+02,5.59170e+03,3.14490e+03,1.03000e+01,5.59168e+03,3.14486e+03,1.00291e+01
1.74000e+02,5.68450e+03,3.19750e+03,1.02400e+01,5.68450e+03,3.19806e+03,1.00280e+01
1.75000e+02,5.77750e+03,3.25090e+03,1.02600e+01,5.77730e+03,3.25126e+03,1.00268e+01
1.76000e+02,5.87010e+03,3.30450e+03,9.88000e+00,5.87009e+03,3.30446e+03,1.00252e+01
1.77000e+02,5.96270e+03,3.35730e+03,9.98000e+00,5.96286e+03,3.35766e+03,1.00235e+01
1.78000e+02,6.05550e+03,3.41070e+03,1.02400e+01,6.05561e+03,3.41085e+03,1.00213e+01
1.79000e+02,6.14850e+03,3.46410e+03,9.64000e+00,6.14834e+03,3.46404e+03,1.00192e+01
1.80000e+02,6.24150e+03,3.51750e+03,9.56000e+00,6.24104e+03,3.51722e+03,1.00167e+01
1.81000e+02,6.33350e+03,3.57050e+03,1.00400e+01,6.33371e+03,3.57038e+03,1.00143e+01
1.82000e+02,6.42630e+03,3.62350e+03,9.78000e+00,6.42635e+03,3.62354e+03,1.00114e+01
1.83000e+02,6.51890e+03,3.67670e+03,9.82000e+00,6.51896e+03,3.67669e+03,1.00085e+01
1.84000e+02,6.61150e+03,3.72970e+03,1.02400e+01,6.61154e+03,3.72982e+03,1.00056e+01
1.85000e+02,6.70350e+03,3.78230e+03,9.88000e+00,6.70408e+03,3.78293e+03,1.00025e+01
1.86000e+02,6.79650e+03,3.83610e+03,9.82000e+00,6.79659e+03,3.83604e+03,9.99937e+00
1.87000e+02,6.88930e+03,3.88950e+03,9.56000e+00,6.88906e+03,3.88912e+03,9.99614e+00
1.88000e+02,6.98150e+03,3.94250e+03,9.56000e+00,6.98150e+03,3.94218e+03,9.99287e+00
1.89000e+02,7.07350e+03,3.99550e+03,9.40000e+00,7.07389e+03,3.99523e+03,9.98955e+00
1.90000e+02,7.16650e+03,4.04850e+03,9.68000e+00,7.16625e+03,4.04826e+03,9.98608e+00
1.91000e+02,7.25850e+03,4.10150e+03,1.02200e+01,7.25857e+03,4.10127e+03,9.98252e+00
1.92000e+02,7.35050e+03,4.15450e+03,9.98000e+00,7.35085e+03,4.15425e+03,9.97905e+00
1.93000e+02,7.44290e+03,4.20690e+03,1.02600e+01,7.44308e+03,4.20722e+03,9.97534e+00
1.94000e+02,7.53550e+03,4.26010e+03,1.03000e+01,7.53528e+03,4.26016e+03,9.97144e+00
1.95000e+02,7.62750e+03,4.31310e+03,9.40000e+00,7.62743e+03,4.31308e+03,9.96733e+00
1.96000e+02,5.12730e+03,2.77190e+03,1.02800e+01,5.12718e+03,2.77203e+03,1.00292e+01
1.97000e+02,5.22050e+03,2.82510e+03,1.00400e+01,5.22001e+03,2.82518e+03,1.00297e+01
1.98000e+02,5.31310e+03,2.87830e+03,1.02600e+01,5.31284e+03,2.87834e+03,1.00300e+01
1.99000e+02,5.40550e+03,2.93150e+03,9.90000e+00,5.40567e+03,2.93151e+03,1.00299e+01
2.00000e+02,5.49910e+03,2.98490e+03,1.05200e+01,5.49850e+03,2.98470e+03,1.00296e+01
2.01000e+02,5.59150e+03,3.03810e+03,1.02200e+01,5.59133e+03,3.03789e+03,1.00290e+01
2.02000e+02,5.68370e+03,3.09110e+03,1.07400e+01,5.68415e+03,3.09108e+03,1.00279e+01
