   1.0000000e+00   1.0000000e+00   3.4441642e-02   2.9661630e-02   3.1180000e+03
   2.0000000e+00   1.0000000e+00   4.1941747e-02   2.4455911e-02   3.4220000e+03
   1.0000000e+00   2.0000000e+00   3.6098518e-02   1.8653324e-02   3.6280000e+03
   2.0000000e+00   2.0000000e+00   4.7553571e-02   2.4434333e-02   3.4420000e+03
   1.0000000e+00   3.0000000e+00   4.8143414e-02   2.9523465e-02   3.6480000e+03
   2.0000000e+00   3.0000000e+00   3.1703741e-02   1.9403600e-02   3.4180000e+03
   1.0000000e+00   4.0000000e+00   4.1091162e-02   2.0617751e-02   3.6230000e+03
   2.0000000e+00   4.0000000e+00   3.6318288e-02   2.7272750e-02   2.2750000e+03
   1.0000000e+00   5.0000000e+00   4.0878211e-02   2.4798290e-02   3.6250000e+03
   2.0000000e+00   5.0000000e+00   4.3331154e-02   3.5806404e-02   2.2720000e+03
   1.0000000e+00   6.0000000e+00   3.5477447e-02   1.8330051e-02   3.6340000e+03
   2.0000000e+00   6.0000000e+00   3.5163303e-02   2.3408530e-02   2.2530000e+03
   1.0000000e+00   7.0000000e+00   3.8847602e-02   2.5311736e-02   3.1340000e+03
   2.0000000e+00   7.0000000e+00   4.0117308e-02   2.3849111e-02   2.2710000e+03
   1.0000000e+00   8.0000000e+00   4.8861595e-02   6.3879179e-02   3.1190000e+03
   2.0000000e+00   8.0000000e+00   4.9541928e-02   2.9004634e-02   2.2650000e+03
   1.0000000e+00   9.0000000e+00   4.0074247e-02   4.2443342e-02   3.1150000e+03
   2.0000000e+00   9.0000000e+00   3.9857110e-02   2.9165520e-02   2.2550000e+03
   1.0000000e+00   1.0000000e+01   5.2593173e-02   3.3739029e-02   3.1210000e+03
   2.0000000e+00   1.0000000e+01   5.9379347e-02   3.7961595e-02   1.8270000e+03
   1.0000000e+00   1.1000000e+01   3.5751008e-02   2.9631631e-02   3.1350000e+03
   2.0000000e+00   1.1000000e+01   4.0172816e-02   1.7711078e-02   1.8470000e+03
   1.0000000e+00   1.2000000e+01   4.1226766e-02   3.0683077e-02   3.1170000e+03
   2.0000000e+00   1.2000000e+01   4.3529841e-02   2.2836402e-02   1.8370000e+03
   1.0000000e+00   1.3000000e+01   4.7218443e-02   2.5503967e-02   2.7600000e+03
   2.0000000e+00   1.3000000e+01   6.0828420e-02   2.5766104e-02   1.8480000e+03
   1.0000000e+00   1.4000000e+01   5.8536663e-02   3.2063346e-02   2.7620000e+03
   2.0000000e+00   1.4000000e+01   4.2764577e-02   2.5335199e-02   1.8510000e+03
   1.0000000e+00   1.5000000e+01   4.6115333e-02   1.9906086e-02   2.7670000e+03
   2.0000000e+00   1.5000000e+01   5.2042471e-02   2.7989491e-02   1.8430000e+03
   1.0000000e+00   1.6000000e+01   4.5840056e-02   2.2083970e-02   2.7610000e+03
   2.0000000e+00   1.6000000e+01   4.9833101e-02   2.6392223e-02   1.8400000e+03
   1.0000000e+00   1.7000000e+01   4.1829926e-02   2.8870367e-02   2.7680000e+03
   2.0000000e+00   1.7000000e+01   4.3634549e-02   1.9309544e-02   1.8420000e+03
   1.0000000e+00   1.8000000e+01   4.7869042e-02   2.6082809e-02   2.7740000e+03
   2.0000000e+00   1.8000000e+01   6.6064784e-02   2.3861722e-02   1.8440000e+03
   1.0000000e+00   1.9000000e+01   3.8152416e-02   2.8919369e-02   2.7930000e+03
   2.0000000e+00   1.9000000e+01   4.1973155e-02   2.7644406e-02   1.8530000e+03
   1.0000000e+00   2.0000000e+01   4.1435936e-02   2.4858278e-02   3.4160000e+03
   2.0000000e+00   2.0000000e+01   4.9552330e-02   2.2600306e-02   1.8340000e+03
   1.0000000e+00   2.1000000e+01   3.9036340e-02   1.7936473e-02   3.4250000e+03
   2.0000000e+00   2.1000000e+01   5.9150688e-02   2.4180110e-02   1.8330000e+03
   1.0000000e+00   2.2000000e+01   3.9245194e-02   2.5303060e-02   3.4260000e+03
   2.0000000e+00   2.2000000e+01   5.5197955e-02   3.0623996e-02   1.8500000e+03
   1.0000000e+00   2.3000000e+01   4.2121564e-02   2.8615083e-02   3.4270000e+03
   2.0000000e+00   2.3000000e+01   3.9644836e-02   3.0530612e-02   1.8240000e+03
   1.0000000e+00   2.4000000e+01   5.2861360e-02   3.0858106e-02   3.4230000e+03
   2.0000000e+00   2.4000000e+01   4.3695851e-02   2.0615681e-02   1.8580000e+03
   1.0000000e+00   2.5000000e+01   4.6014125e-02   3.2697147e-02   3.4280000e+03
   2.0000000e+00   2.5000000e+01   4.3433925e-02   3.0883408e-02   1.8410000e+03
   1.0000000e+00   2.6000000e+01   3.6368196e-02   3.3285402e-02   3.4390000e+03
   2.0000000e+00   2.6000000e+01   4.6618766e-02   2.7440883e-02   1.8390000e+03
   1.0000000e+00   2.7000000e+01   5.0957561e-02   1.8724071e-02   3.4460000e+03
   2.0000000e+00   2.7000000e+01   4.7973006e-02   1.9843806e-02   1.8320000e+03
   1.0000000e+00   2.8000000e+01   3.6197818e-02   2.0671593e-02   3.4190000e+03
   2.0000000e+00   2.8000000e+01   3.7053221e-02   3.0034173e-02   1.8460000e+03
   1.0000000e+00   2.9000000e+01   4.1100119e-02   2.2770326e-02   3.4320000e+03
