   1.0000000e+00   1.0000000e+00   4.1740789e-02   1.6965675e-02   3.7270000e+03
   2.0000000e+00   1.0000000e+00   6.0012838e-02   2.2724634e-02   1.1800000e+03
   1.0000000e+00   2.0000000e+00   3.7101005e-02   3.0638138e-02   3.7100000e+03
   2.0000000e+00   2.0000000e+00   3.5979462e-02   3.2826014e-02   1.1510000e+03
   1.0000000e+00   3.0000000e+00   5.3087193e-02   2.8483675e-02   3.7200000e+03
   2.0000000e+00   3.0000000e+00   4.8055551e-02   2.7375000e-02   1.1710000e+03
   1.0000000e+00   4.0000000e+00   4.7198069e-02   2.0532939e-02   3.7110000e+03
   2.0000000e+00   4.0000000e+00   4.1330020e-02   4.4279899e-02   1.1760000e+03
   1.0000000e+00   5.0000000e+00   5.7187494e-02   1.8595383e-02   3.7330000e+03
   2.0000000e+00   5.0000000e+00   4.5886941e-02   2.5438638e-02   1.1490000e+03
   1.0000000e+00   6.0000000e+00   3.8959111e-02   4.1340132e-02   3.7060000e+03
   2.0000000e+00   6.0000000e+00   4.2464435e-02   2.2958699e-02   1.1770000e+03
   1.0000000e+00   7.0000000e+00   3.8708136e-02   3.5948323e-02   3.7560000e+03
   2.0000000e+00   7.0000000e+00   3.8914367e-02   4.0902570e-02   1.2170000e+03
   1.0000000e+00   8.0000000e+00   3.8575719e-02   2.2166052e-02   3.7480000e+03
   2.0000000e+00   8.0000000e+00   3.4296075e-02   3.4821480e-02   1.1980000e+03
   1.0000000e+00   9.0000000e+00   4.1294314e-02   1.9562528e-02   3.7640000e+03
   2.0000000e+00   9.0000000e+00   3.6140512e-02   3.3294816e-02   1.2130000e+03
   1.0000000e+00   1.0000000e+01   3.0132669e-02   1.9717875e-02   3.7600000e+03
   2.0000000e+00   1.0000000e+01   3.7446106e-02   2.2991129e-02   1.2220000e+03
   1.0000000e+00   1.1000000e+01   3.7675635e-02   2.0696638e-02   3.7590000e+03
   2.0000000e+00   1.1000000e+01   4.5921752e-02   2.6201443e-02   1.2090000e+03
   1.0000000e+00   1.2000000e+01   5.1163126e-02   1.8079561e-02   3.7610000e+03
   2.0000000e+00   1.2000000e+01   4.6162156e-02   3.8223178e-02   1.2200000e+03
   1.0000000e+00   1.3000000e+01   3.8405897e-02   2.1667934e-02   3.7520000e+03
   2.0000000e+00   1.3000000e+01   4.5314965e-02   2.9353917e-02   1.2060000e+03
   1.0000000e+00   1.4000000e+01   4.5351742e-02   2.1105786e-02   3.7580000e+03
   2.0000000e+00   1.4000000e+01   6.2820598e-02   2.5082232e-02   1.1880000e+03
   1.0000000e+00   1.5000000e+01   3.8225373e-02   2.0242462e-02   3.7500000e+03
   2.0000000e+00   1.5000000e+01   3.7842914e-02   3.4651930e-02   1.2100000e+03
   1.0000000e+00   1.6000000e+01   4.5476786e-02   2.9459701e-02   3.7440000e+03
   2.0000000e+00   1.6000000e+01   3.6990260e-02   2.2519257e-02   1.2110000e+03
   1.0000000e+00   1.7000000e+01   3.6425319e-02   1.6082295e-02   3.6710000e+03
   2.0000000e+00   1.7000000e+01   4.0161270e-02   3.9147944e-02   1.2070000e+03
   1.0000000e+00   1.8000000e+01   3.8937944e-02   2.2588750e-02   3.6810000e+03
   2.0000000e+00   1.8000000e+01   4.4287847e-02   2.8434834e-02   1.1930000e+03
   1.0000000e+00   1.9000000e+01   3.9646281e-02   2.2966864e-02   3.6750000e+03
   2.0000000e+00   1.9000000e+01   5.0826272e-02   2.8905255e-02   1.1900000e+03
   1.0000000e+00   2.0000000e+01   4.5129872e-02   3.1695413e-02   2.0530000e+03
   2.0000000e+00   2.0000000e+01   3.1114721e-02   4.2801883e-02   2.1020000e+03
   1.0000000e+00   2.1000000e+01   3.5599394e-02   3.4848195e-02   2.0460000e+03
   2.0000000e+00   2.1000000e+01   5.5423579e-02   4.3076134e-02   2.0830000e+03
   1.0000000e+00   2.2000000e+01   3.7235677e-02   2.4497190e-02   2.0660000e+03
   2.0000000e+00   2.2000000e+01   4.8035123e-02   3.4785057e-02   2.0850000e+03
   1.0000000e+00   2.3000000e+01   3.8387061e-02   2.6441778e-02   2.0390000e+03
   2.0000000e+00   2.3000000e+01   4.0870739e-02   2.6374192e-02   2.0820000e+03
   1.0000000e+00   2.4000000e+01   4.4916707e-02   2.8438492e-02   2.0690000e+03
   2.0000000e+00   2.4000000e+01   4.2864611e-02   3.5436343e-02   2.0950000e+03
   1.0000000e+00   2.5000000e+01   4.3897528e-02   2.2329730e-02   2.0630000e+03
   2.0000000e+00   2.5000000e+01   4.5462556e-02   2.7867418e-02   2.1000000e+03
   1.0000000e+00   2.6000000e+01   4.6691286e-02   3.4638111e-02   2.0940000e+03
   2.0000000e+00   2.6000000e+01   4.6742735e-02   2.5144152e-02   2.0800000e+03
   1.0000000e+00   2.7000000e+01   4.9124665e-02   2.5079569e-02   2.0880000e+03
   2.0000000e+00   2.7000000e+01   3.0034923e-02   4.5588943e-02   2.0980000e+03
   1.0000000e+00   2.8000000e+01   3.5061288e-02   2.5652035e-02   2.0790000e+03
   2.0000000e+00   2.8000000e+01   3.9020318e-02   2.1557772e-02   2.1070000e+03
   1.0000000e+00   2.9000000e+01   3.4249829e-02   1.9755793e-02   2.1050000e+03
