   1.0000000e+00   1.0000000e+00   3.9763778e-02   3.4090634e-02   3.7800000e+03
   2.0000000e+00   1.0000000e+00   5.4352008e-02   5.8350292e-02   3.8540000e+03
   1.0000000e+00   2.0000000e+00   3.6491308e-02   2.1781764e-02   3.8450000e+03
   2.0000000e+00   2.0000000e+00   4.5231180e-02   2.1629307e-02   3.7860000e+03
   1.0000000e+00   3.0000000e+00   3.6274447e-02   2.3663498e-02   3.8510000e+03
   2.0000000e+00   3.0000000e+00   7.6504460e-02   2.7997804e-02   3.8500000e+03
   1.0000000e+00   4.0000000e+00   3.7756556e-02   1.5048744e-02   3.8470000e+03
   2.0000000e+00   4.0000000e+00   4.3485993e-02   2.9509122e-02   3.7890000e+03
   1.0000000e+00   5.0000000e+00   4.8741177e-02   3.2227340e-02   3.7870000e+03
   2.0000000e+00   5.0000000e+00   4.7915645e-02   3.0666694e-02   3.8490000e+03
   1.0000000e+00   6.0000000e+00   3.4925395e-02   3.7212993e-02   3.7840000e+03
   2.0000000e+00   6.0000000e+00   6.3707722e-02   3.4442513e-02   3.8440000e+03
   1.0000000e+00   7.0000000e+00   4.0870940e-02   5.1380452e-02   3.7850000e+03
   2.0000000e+00   7.0000000e+00   3.5365179e-02   3.0266950e-02   3.7760000e+03
   1.0000000e+00   8.0000000e+00   4.1374193e-02   2.6928539e-02   3.8530000e+03
   2.0000000e+00   8.0000000e+00   3.9224255e-02   2.8782273e-02   3.7720000e+03
   1.0000000e+00   9.0000000e+00   3.2966567e-02   2.4705632e-02   1.8770000e+03
   2.0000000e+00   9.0000000e+00   4.1815645e-02   3.7367551e-02   3.7740000e+03
   1.0000000e+00   1.0000000e+01   3.6221114e-02   2.9257811e-02   1.8610000e+03
   2.0000000e+00   1.0000000e+01   4.1034587e-02   2.2259065e-02   3.8480000e+03
   1.0000000e+00   1.1000000e+01   4.0578326e-02   2.6908268e-02   1.8740000e+03
   2.0000000e+00   1.1000000e+01   6.0840681e-02   3.3596618e-02   1.9560000e+03
   1.0000000e+00   1.2000000e+01   4.0435788e-02   4.0212040e-02   1.8700000e+03
   2.0000000e+00   1.2000000e+01   4.6027489e-02   2.0249440e-02   1.9500000e+03
   1.0000000e+00   1.3000000e+01   6.0582151e-02   2.3954458e-02   1.8820000e+03
   2.0000000e+00   1.3000000e+01   3.2186477e-02   1.7275628e-02   1.9590000e+03
   1.0000000e+00   1.4000000e+01   5.0207830e-02   2.8307489e-02   1.8660000e+03
   2.0000000e+00   1.4000000e+01   5.1653808e-02   2.4938346e-02   1.9420000e+03
   1.0000000e+00   1.5000000e+01   3.5820711e-02   2.8343753e-02   1.8870000e+03
   2.0000000e+00   1.5000000e+01   4.6256441e-02   1.7803266e-02   1.9550000e+03
   1.0000000e+00   1.6000000e+01   5.1270447e-02   2.1068205e-02   1.8920000e+03
   2.0000000e+00   1.6000000e+01   2.7043645e-02   2.8531799e-02   2.5060000e+03
   1.0000000e+00   1.7000000e+01   4.3419801e-02   3.0186288e-02   1.8650000e+03
   2.0000000e+00   1.7000000e+01   3.1441867e-02   3.5119750e-02   2.5080000e+03
   1.0000000e+00   1.8000000e+01   4.8660107e-02   2.7894184e-02   1.8840000e+03
   2.0000000e+00   1.8000000e+01   3.3913738e-02   2.1417402e-02   2.5070000e+03
   1.0000000e+00   1.9000000e+01   5.7354303e-02   2.1875942e-02   1.8790000e+03
   2.0000000e+00   1.9000000e+01   4.6323483e-02   2.5437738e-02   2.5190000e+03
   1.0000000e+00   2.0000000e+01   3.7059482e-02   2.2135111e-02   1.8900000e+03
   2.0000000e+00   2.0000000e+01   4.0959023e-02   2.3512139e-02   2.5130000e+03
   1.0000000e+00   2.1000000e+01   4.1611757e-02   2.4101667e-02   1.8860000e+03
   2.0000000e+00   2.1000000e+01   4.0042655e-02   3.1492209e-02   2.5180000e+03
   1.0000000e+00   2.2000000e+01   4.3410863e-02   2.8407493e-02   1.8680000e+03
   2.0000000e+00   2.2000000e+01   4.4900555e-02   2.4273042e-02   2.5230000e+03
   1.0000000e+00   2.3000000e+01   3.8215968e-02   3.1356164e-02   2.2730000e+03
   2.0000000e+00   2.3000000e+01   4.4445026e-02   2.7407207e-02   2.5160000e+03
   1.0000000e+00   2.4000000e+01   3.9751684e-02   3.7305040e-02   2.2630000e+03
   2.0000000e+00   2.4000000e+01   4.6043161e-02   2.2382452e-02   2.5170000e+03
   1.0000000e+00   2.5000000e+01   5.2510564e-02   2.1937129e-02   2.2770000e+03
   2.0000000e+00   2.5000000e+01   3.2573758e-02   1.8377534e-02   2.5120000e+03
   1.0000000e+00   2.6000000e+01   3.7945016e-02   3.1045821e-02   2.2580000e+03
   2.0000000e+00   2.6000000e+01   4.2462578e-02   2.7319891e-02   2.5150000e+03
   1.0000000e+00   2.7000000e+01   4.5338606e-02   2.8310976e-02   2.2640000e+03
   2.0000000e+00   2.7000000e+01   4.3041652e-02   3.0600916e-02   2.5220000e+03
   1.0000000e+00   2.8000000e+01   4.1934935e-02   3.9147957e-02   2.2700000e+03
   2.0000000e+00   2.8000000e+01   3.6594885e-02   4.0844678e-02   2.5250000e+03
   1.0000000e+00   2.9000000e+01   4.4127997e-02   3.1891578e-02   2.2820000e+03
