   1.0000000e+00   1.0000000e+00   3.3872316e-02   2.5534223e-02   2.1080000e+03
   2.0000000e+00   1.0000000e+00   4.9713655e-02   3.4307815e-02   2.0740000e+03
   1.0000000e+00   2.0000000e+00   3.9375655e-02   3.2279695e-02   2.1120000e+03
   2.0000000e+00   2.0000000e+00   4.9713655e-02   3.4307815e-02   2.0740000e+03
   1.0000000e+00   3.0000000e+00   4.3956829e-02   3.0739120e-02   2.0910000e+03
   2.0000000e+00   3.0000000e+00   3.4984085e-02   2.5261371e-02   2.0870000e+03
   1.0000000e+00   4.0000000e+00   4.9713655e-02   3.4307815e-02   2.0740000e+03
   2.0000000e+00   4.0000000e+00   2.6972249e-02   3.1852784e-02   2.0970000e+03
   1.0000000e+00   5.0000000e+00   4.2261856e-02   2.6657721e-02   2.0920000e+03
   2.0000000e+00   5.0000000e+00   3.7034590e-02   3.2118341e-02   2.0840000e+03
   1.0000000e+00   6.0000000e+00   6.4448957e-02   3.0681319e-02   2.0900000e+03
   2.0000000e+00   6.0000000e+00   3.9200255e-02   2.8847279e-02   2.1030000e+03
   1.0000000e+00   7.0000000e+00   3.9351538e-02   3.9898106e-02   2.0860000e+03
   2.0000000e+00   7.0000000e+00   3.5859737e-02   2.6839947e-02   2.0990000e+03
   1.0000000e+00   8.0000000e+00   4.3094515e-02   4.5560877e-02   2.1090000e+03
   2.0000000e+00   8.0000000e+00   4.9713655e-02   3.4307815e-02   2.0740000e+03
   1.0000000e+00   9.0000000e+00   3.2873343e-02   3.2458362e-02   2.1110000e+03
   2.0000000e+00   9.0000000e+00   5.2594772e-02   1.9379290e-02   2.0810000e+03
   1.0000000e+00   1.0000000e+01   4.5970664e-02   2.3548335e-02   2.1100000e+03
   2.0000000e+00   1.0000000e+01   4.0609243e-02   3.1165637e-02   3.6910000e+03
   1.0000000e+00   1.1000000e+01   4.6226506e-02   2.4220995e-02   1.1720000e+03
   2.0000000e+00   1.1000000e+01   3.7743445e-02   2.6710483e-02   3.6890000e+03
   1.0000000e+00   1.2000000e+01   3.1254253e-02   2.7808662e-02   1.1610000e+03
   2.0000000e+00   1.2000000e+01   5.4351084e-02   2.6042389e-02   3.6820000e+03
   1.0000000e+00   1.3000000e+01   4.8205471e-02   3.8610121e-02   1.1820000e+03
   2.0000000e+00   1.3000000e+01   3.6662702e-02   2.3214009e-02   3.6860000e+03
   1.0000000e+00   1.4000000e+01   4.0874155e-02   2.8684111e-02   1.1500000e+03
   2.0000000e+00   1.4000000e+01   3.0823491e-02   2.3507591e-02   3.6690000e+03
   1.0000000e+00   1.5000000e+01   4.0701584e-02   2.7566731e-02   1.1850000e+03
   2.0000000e+00   1.5000000e+01   3.0152976e-02   3.5508536e-02   3.6760000e+03
   1.0000000e+00   1.6000000e+01   4.1839477e-02   2.9258986e-02   1.1580000e+03
   2.0000000e+00   1.6000000e+01   4.1422798e-02   2.4587185e-02   3.6780000e+03
   1.0000000e+00   1.7000000e+01   4.9205643e-02   4.3894166e-02   1.1690000e+03
   2.0000000e+00   1.7000000e+01   3.2030556e-02   4.8462474e-02   3.6730000e+03
   1.0000000e+00   1.8000000e+01   4.1850074e-02   3.6429733e-02   1.1520000e+03
   2.0000000e+00   1.8000000e+01   5.1690859e-02   2.3909938e-02   3.6880000e+03
   1.0000000e+00   1.9000000e+01   4.1720083e-02   2.4745849e-02   1.1810000e+03
   2.0000000e+00   1.9000000e+01   4.3247572e-02   3.8924546e-02   3.6930000e+03
   1.0000000e+00   2.0000000e+01   5.2519541e-02   3.3671881e-02   1.1830000e+03
   2.0000000e+00   2.0000000e+01   3.3330242e-02   2.7763134e-02   3.6980000e+03
   1.0000000e+00   2.1000000e+01   4.1586247e-02   2.6892573e-02   1.1650000e+03
   2.0000000e+00   2.1000000e+01   3.0118425e-02   1.9531056e-02   3.6960000e+03
   1.0000000e+00   2.2000000e+01   3.3897509e-02   4.2438662e-02   1.1570000e+03
   2.0000000e+00   2.2000000e+01   4.7622071e-02   4.4098740e-02   3.6990000e+03
   1.0000000e+00   2.3000000e+01   3.5239365e-02   3.1511648e-02   1.1780000e+03
   2.0000000e+00   2.3000000e+01   3.7097411e-02   2.2575956e-02   3.6940000e+03
   1.0000000e+00   2.4000000e+01   6.3658168e-02   2.5405422e-02   1.1640000e+03
   2.0000000e+00   2.4000000e+01   4.6374367e-02   4.5100705e-02   3.6830000e+03
   1.0000000e+00   2.5000000e+01   3.5921310e-02   3.6457710e-02   1.1540000e+03
   2.0000000e+00   2.5000000e+01   4.9506804e-02   2.9296361e-02   3.7170000e+03
   1.0000000e+00   2.6000000e+01   6.0487061e-02   1.8101323e-02   1.1670000e+03
   2.0000000e+00   2.6000000e+01   3.8150851e-02   3.0792750e-02   3.7040000e+03
   1.0000000e+00   2.7000000e+01   3.4993083e-02   3.6282976e-02   1.1700000e+03
   2.0000000e+00   2.7000000e+01   3.8926186e-02   2.7337838e-02   3.7300000e+03
   1.0000000e+00   2.8000000e+01   3.9173692e-02   3.4257575e-02   1.1790000e+03
   2.0000000e+00   2.8000000e+01   5.2662960e-02   2.4050270e-02   3.7340000e+03
   1.0000000e+00   2.9000000e+01   5.4442489e-02   3.2525048e-02   1.1660000e+03
